"species","decimalLatitude","decimalLongitude"
"Eucalyptus viminalis",-37.15,149.25
"Eucalyptus viminalis",-37.466667,144.583333
"Eucalyptus viminalis",-37.885278,140.911667
"Eucalyptus viminalis",-34.983333,138.833333
"Eucalyptus viminalis",-37.783333,140.95
"Eucalyptus viminalis",-35.333333,147.45
"Eucalyptus viminalis",-38.15,146.466667
"Eucalyptus viminalis",-35.033333,138.6
"Eucalyptus viminalis",-36.583333,141.75
"Eucalyptus viminalis",-30.283333,150.133333
"Eucalyptus viminalis",-37.283333,149.916667
"Eucalyptus viminalis",-32.866667,149.966667
"Eucalyptus viminalis",-38.283333,146.7
"Eucalyptus viminalis",-36.466667,149.866667
"Eucalyptus viminalis",-35.016667,149.333333
"Eucalyptus viminalis",-34.983333,149.4
"Eucalyptus viminalis",-37.55,140.5
"Eucalyptus viminalis",-42.166667,147.866667
"Eucalyptus viminalis",-35.3,138.766667
"Eucalyptus viminalis",-41.066667,146.8
"Eucalyptus viminalis",-37.416667,140.666667
"Eucalyptus viminalis",-34.580556,139.022222
"Eucalyptus viminalis",-35.383333,140.25
"Eucalyptus viminalis",-37.8,141.533333
"Eucalyptus viminalis",-41.031667,146.959167
"Eucalyptus viminalis",-36.883333,149.266667
"Eucalyptus viminalis",-37.633333,146.616667
"Eucalyptus viminalis",-36.566667,141.65
"Eucalyptus viminalis",-42.966667,147.516667
"Eucalyptus viminalis",-35.383333,148.816667
"Eucalyptus viminalis",-37.85,148.116667
"Eucalyptus viminalis",-30.05,151.716667
"Eucalyptus viminalis",-37.766667,140.666667
"Eucalyptus viminalis",-37.4,148.566667
"Eucalyptus viminalis",-29.813333,151.449722
"Eucalyptus viminalis",-36.11968,149.806039
"Eucalyptus viminalis",-36.97298,149.583588
"Eucalyptus viminalis",-36.307138,149.400388
"Eucalyptus viminalis",-37.10144,149.308127
"Eucalyptus viminalis",-29.754882,152.039202
"Eucalyptus viminalis",-33.637518,150.115078
"Eucalyptus viminalis",-30.033021,151.650741
"Eucalyptus viminalis",-36.291878,148.519563
"Eucalyptus viminalis",-36.046444,148.240232
"Eucalyptus viminalis",-34.436722,149.954161
"Eucalyptus viminalis",-37.132268,149.359062
"Eucalyptus viminalis",-29.744569,151.609151
"Eucalyptus viminalis",-33.283833,150.047222
"Eucalyptus viminalis",-29.743051,151.606162
"Eucalyptus viminalis",-36.666579,149.283912
"Eucalyptus viminalis",-29.778589,151.616932
"Eucalyptus viminalis",-33.514802,150.14038
"Eucalyptus viminalis",-32.885197,149.970026
"Eucalyptus viminalis",-36.241084,149.287579
"Eucalyptus viminalis",-30.525266,151.501059
"Eucalyptus viminalis",-35.193741,148.411057
"Eucalyptus viminalis",-35.328834,149.958136
"Eucalyptus viminalis",-33.826466,149.924927
"Eucalyptus viminalis",-35.921526,148.27818
"Eucalyptus viminalis",-31.022645,152.165004
"Eucalyptus viminalis",-37.082874,148.950663
"Eucalyptus viminalis",-34.550223,150.505149
"Eucalyptus viminalis",-35.584937,148.234124
"Eucalyptus viminalis",-34.958276,149.825761
"Eucalyptus viminalis",-35.365433,149.560206
"Eucalyptus viminalis",-30.499622,151.480614
"Eucalyptus viminalis",-29.772352,151.599491
"Eucalyptus viminalis",-32.260308,149.772892
"Eucalyptus viminalis",-30.482317,151.640547
"Eucalyptus viminalis",-36.191508,149.511255
"Eucalyptus viminalis",-34.651989,149.327577
"Eucalyptus viminalis",-31.83365,150.643046
"Eucalyptus viminalis",-35.044976,148.467697
"Eucalyptus viminalis",-35.60738,148.254031
"Eucalyptus viminalis",-33.431771,149.701173
"Eucalyptus viminalis",-35.580006,149.727166
"Eucalyptus viminalis",-29.857024,152.199729
"Eucalyptus viminalis",-42.944575,147.272369
"Eucalyptus viminalis",-37.290108,149.926229
"Eucalyptus viminalis",-37.640165,144.159648
"Eucalyptus viminalis",-36.990194,140.693021
"Eucalyptus viminalis",-37.990198,141.243027
"Eucalyptus viminalis",-37.647965,141.960237
"Eucalyptus viminalis",-37.616667,144.366667
"Eucalyptus viminalis",-35.623535,138.543036
"Eucalyptus viminalis",-31.164793,151.813906
"Eucalyptus viminalis",-34.581771,149.417858
"Eucalyptus viminalis",-30.573415,152.0761
"Eucalyptus viminalis",-38.22222,145.33583
"Eucalyptus viminalis",-38.39839,143.59126
"Eucalyptus viminalis",-37.74826,143.55842
"Eucalyptus viminalis",-37.69055,143.56897
"Eucalyptus viminalis",-37.64972,145.29528
"Eucalyptus viminalis",-37.30861,142.68417
"Eucalyptus viminalis",-37.36818,141.2005
"Eucalyptus viminalis",-37.3876,141.3299
"Eucalyptus viminalis",-38.15972,145.11222
"Eucalyptus viminalis",-37.62333,149.13444
"Eucalyptus viminalis",-37.7688,145.2628
"Eucalyptus viminalis",-37.93944,145.44139
"Eucalyptus viminalis",-38.13283,145.27497
"Eucalyptus viminalis",-38.20029,141.77108
"Eucalyptus viminalis",-37.32417,142.21361
"Eucalyptus viminalis",-37.35694,148.91722
"Eucalyptus viminalis",-37.85972,144.25417
"Eucalyptus viminalis",-37.61694,145.11417
"Eucalyptus viminalis",-37.55148,145.68574
"Eucalyptus viminalis",-37.82555,144.15175
"Eucalyptus viminalis",-38.51889,143.02944
"Eucalyptus viminalis",-38.29444,145.07972
"Eucalyptus viminalis",-38.40898,143.07902
"Eucalyptus viminalis",-37.69658,143.89766
"Eucalyptus viminalis",-37.7833,145.39
"Eucalyptus viminalis",-37.7015,144.79252
"Eucalyptus viminalis",-38.32361,146.47417
"Eucalyptus viminalis",-37.54028,144.26806
"Eucalyptus viminalis",-38.2975,145.00194
"Eucalyptus viminalis",-37.72333,144.06417
"Eucalyptus viminalis",-37.19616,141.00186
"Eucalyptus viminalis",-38.1375,141.77667
"Eucalyptus viminalis",-38.19778,145.3775
"Eucalyptus viminalis",-38.25528,145.23889
"Eucalyptus viminalis",-38.12222,145.26278
"Eucalyptus viminalis",-37.27306,148.985
"Eucalyptus viminalis",-36.95944,147.95972
"Eucalyptus viminalis",-38.0625,145.37361
"Eucalyptus viminalis",-38.13028,145.27306
"Eucalyptus viminalis",-37.63861,145.62639
"Eucalyptus viminalis",-36.62349,146.8871
"Eucalyptus viminalis",-38.13781,145.27912
"Eucalyptus viminalis",-37.9152,141.76803
"Eucalyptus viminalis",-37.19728,144.71345
"Eucalyptus viminalis",-37.67333,146.0125
"Eucalyptus viminalis",-37.56028,146.61917
"Eucalyptus viminalis",-37.7207,144.55873
"Eucalyptus viminalis",-38.25611,146.79583
"Eucalyptus viminalis",-37.33459,143.12577
"Eucalyptus viminalis",-38.71494,143.66755
"Eucalyptus viminalis",-37.60139,145.65389
"Eucalyptus viminalis",-37.92291,144.00182
"Eucalyptus viminalis",-37.17939,142.36821
"Eucalyptus viminalis",-38.55207,143.44087
"Eucalyptus viminalis",-37.78333,141.41667
"Eucalyptus viminalis",-37.32944,143.09778
"Eucalyptus viminalis",-37.77278,145.22139
"Eucalyptus viminalis",-37.884,147.283
"Eucalyptus viminalis",-38.06667,141.91667
"Eucalyptus viminalis",-37.29556,148.46806
"Eucalyptus viminalis",-38.67611,146.57083
"Eucalyptus viminalis",-38.31972,145.62056
"Eucalyptus viminalis",-38.24556,145.24917
"Eucalyptus viminalis",-37.2594,141.8404
"Eucalyptus viminalis",-37.57722,146.60833
"Eucalyptus viminalis",-37.7822,142.07752
"Eucalyptus viminalis",-37.31417,144.14528
"Eucalyptus viminalis",-38.04944,141.71
"Eucalyptus viminalis",-37.88213,144.23591
"Eucalyptus viminalis",-36.82222,146.28028
"Eucalyptus viminalis",-37.5051,141.9567
"Eucalyptus viminalis",-37.11667,142.4
"Eucalyptus viminalis",-38.06585,145.37673
"Eucalyptus viminalis",-38.1335,145.2737
"Eucalyptus viminalis",-38.1339,145.26933
"Eucalyptus viminalis",-37.31833,148.69361
"Eucalyptus viminalis",-37.57081,148.29036
"Eucalyptus viminalis",-38.31849,145.61677
"Eucalyptus viminalis",-37.83269,143.75167
"Eucalyptus viminalis",-38.1225,147.46667
"Eucalyptus viminalis",-38.21361,145.31444
"Eucalyptus viminalis",-38.39891,143.46933
"Eucalyptus viminalis",-37.83872,143.97175
"Eucalyptus viminalis",-37.289,143.3756
"Eucalyptus viminalis",-38.4439,145.44705
"Eucalyptus viminalis",-38.14369,145.18007
"Eucalyptus viminalis",-38.12825,145.14193
"Eucalyptus viminalis",-37.91218,144.02523
"Eucalyptus viminalis",-37.74291,141.76802
"Eucalyptus viminalis",-38.41278,143.07722
"Eucalyptus viminalis",-38.0475,145.49194
"Eucalyptus viminalis",-37.76139,144.98278
"Eucalyptus viminalis",-37.43478,142.37095
"Eucalyptus viminalis",-38.44868,142.96007
"Eucalyptus viminalis",-37.67481,141.84218
"Eucalyptus viminalis",-38.42722,145.05972
"Eucalyptus viminalis",-37.65985,145.12165
"Eucalyptus viminalis",-38.27583,145.22
"Eucalyptus viminalis",-37.88179,147.98461
"Eucalyptus viminalis",-38.21247,147.06354
"Eucalyptus viminalis",-37.87194,145.19278
"Eucalyptus viminalis",-38.31694,145.19306
"Eucalyptus viminalis",-38.28417,145.08167
"Eucalyptus viminalis",-38.2344,141.44744
"Eucalyptus viminalis",-37.73917,145.20222
"Eucalyptus viminalis",-37.3832,144.2994
"Eucalyptus viminalis",-38.6657,145.7866
"Eucalyptus viminalis",-38.4225,145.05472
"Eucalyptus viminalis",-37.91673,144.00096
"Eucalyptus viminalis",-37.67917,145.10722
"Eucalyptus viminalis",-38.22861,141.62639
"Eucalyptus viminalis",-38.09556,146.48472
"Eucalyptus viminalis",-38.28472,145.01111
"Eucalyptus viminalis",-37.89222,145.99806
"Eucalyptus viminalis",-37.36515,145.7513
"Eucalyptus viminalis",-38.41804,143.44154
"Eucalyptus viminalis",-38.57361,143.67639
"Eucalyptus viminalis",-38.26139,146.77
"Eucalyptus viminalis",-37.70582,143.78192
"Eucalyptus viminalis",-37.624,147.6981
"Eucalyptus viminalis",-38.34726,143.03934
"Eucalyptus viminalis",-37.79611,145.38583
"Eucalyptus viminalis",-38.60473,143.09456
"Eucalyptus viminalis",-37.46113,143.29727
"Eucalyptus viminalis",-37.25306,148.87667
"Eucalyptus viminalis",-37.9141,147.6352
"Eucalyptus viminalis",-38.7488,143.43021
"Eucalyptus viminalis",-37.72105,142.48977
"Eucalyptus viminalis",-36.7428,146.25482
"Eucalyptus viminalis",-38.35139,144.94917
"Eucalyptus viminalis",-38.62361,143.24611
"Eucalyptus viminalis",-38.51318,143.59296
"Eucalyptus viminalis",-38.1374,145.27641
"Eucalyptus viminalis",-38.26083,146.69583
"Eucalyptus viminalis",-38.0286,141.85086
"Eucalyptus viminalis",-38.37194,146.22917
"Eucalyptus viminalis",-37.87921,144.11705
"Eucalyptus viminalis",-37.63,144.05944
"Eucalyptus viminalis",-37.35715,143.27731
"Eucalyptus viminalis",-37.3462,141.4935
"Eucalyptus viminalis",-37.71606,144.15796
"Eucalyptus viminalis",-37.22889,146.88611
"Eucalyptus viminalis",-37.53868,142.06611
"Eucalyptus viminalis",-38.17933,145.21044
"Eucalyptus viminalis",-37.65333,144.01222
"Eucalyptus viminalis",-38.23034,144.30491
"Eucalyptus viminalis",-36.99472,147.87
"Eucalyptus viminalis",-37.32417,148.86639
"Eucalyptus viminalis",-37.17179,141.32826
"Eucalyptus viminalis",-37.80028,145.20028
"Eucalyptus viminalis",-37.80667,143.7525
"Eucalyptus viminalis",-38.36528,146.39306
"Eucalyptus viminalis",-37.61769,141.9587
"Eucalyptus viminalis",-38.28167,145.21333
"Eucalyptus viminalis",-37.65016,143.73396
"Eucalyptus viminalis",-38.13461,145.26856
"Eucalyptus viminalis",-37.39057,148.88058
"Eucalyptus viminalis",-38.38444,144.91389
"Eucalyptus viminalis",-36.8114,145.75881
"Eucalyptus viminalis",-38.1295,145.2758
"Eucalyptus viminalis",-37.33542,144.33732
"Eucalyptus viminalis",-38.06002,144.12553
"Eucalyptus viminalis",-37.6518,141.856
"Eucalyptus viminalis",-37.81031,143.91922
"Eucalyptus viminalis",-38.04559,144.04676
"Eucalyptus viminalis",-38.13389,145.27444
"Eucalyptus viminalis",-38.62333,143.56323
"Eucalyptus viminalis",-37.80531,143.73641
"Eucalyptus viminalis",-37.365,147.6625
"Eucalyptus viminalis",-37.03444,148.74417
"Eucalyptus viminalis",-37.50042,143.93536
"Eucalyptus viminalis",-37.69278,146.20972
"Eucalyptus viminalis",-38.22917,145.3275
"Eucalyptus viminalis",-38.13129,145.27163
"Eucalyptus viminalis",-38.27194,146.76444
"Eucalyptus viminalis",-36.73341,146.33366
"Eucalyptus viminalis",-38.35556,147.165
"Eucalyptus viminalis",-37.75973,143.94593
"Eucalyptus viminalis",-37.9263,141.25054
"Eucalyptus viminalis",-38.26528,144.13472
"Eucalyptus viminalis",-37.43222,144.01667
"Eucalyptus viminalis",-38.32495,143.06821
"Eucalyptus viminalis",-37.79,145.01861
"Eucalyptus viminalis",-38.492,143.736
"Eucalyptus viminalis",-37.48194,144.22917
"Eucalyptus viminalis",-38.30167,145.29861
"Eucalyptus viminalis",-38.43222,142.95541
"Eucalyptus viminalis",-37.6778,147.841
"Eucalyptus viminalis",-37.5225,144.13167
"Eucalyptus viminalis",-37.91472,146.25611
"Eucalyptus viminalis",-37.75861,145.25778
"Eucalyptus viminalis",-37.68083,145.10917
"Eucalyptus viminalis",-38.44917,143.82722
"Eucalyptus viminalis",-37.405,144.58694
"Eucalyptus viminalis",-37.47167,144.06056
"Eucalyptus viminalis",-37.38703,142.36615
"Eucalyptus viminalis",-38.49556,143.26194
"Eucalyptus viminalis",-37.05735,147.60293
"Eucalyptus viminalis",-37.80352,144.14456
"Eucalyptus viminalis",-37.3225,144.33333
"Eucalyptus viminalis",-37.61472,145.08528
"Eucalyptus viminalis",-37.58444,145.57639
"Eucalyptus viminalis",-36.85948,145.82478
"Eucalyptus viminalis",-38.36111,144.93639
"Eucalyptus viminalis",-38.28861,147.23472
"Eucalyptus viminalis",-37.74722,144.10972
"Eucalyptus viminalis",-37.30292,147.55374
"Eucalyptus viminalis",-36.9875,146.79361
"Eucalyptus viminalis",-37.3974,141.6545
"Eucalyptus viminalis",-37.69861,146.50139
"Eucalyptus viminalis",-37.5425,144.99306
"Eucalyptus viminalis",-38.51139,143.66583
"Eucalyptus viminalis",-38.46222,145.44306
"Eucalyptus viminalis",-37.6819,143.4145
"Eucalyptus viminalis",-37.60694,144.305
"Eucalyptus viminalis",-37.61611,149.47806
"Eucalyptus viminalis",-37.76972,145.12361
"Eucalyptus viminalis",-38.36556,145.59972
"Eucalyptus viminalis",-37.69833,145.30972
"Eucalyptus viminalis",-38.01475,144.12945
"Eucalyptus viminalis",-37.55186,144.84998
"Eucalyptus viminalis",-37.68014,145.28498
"Eucalyptus viminalis",-37.95549,145.02725
"Eucalyptus viminalis",-36.80167,147.76556
"Eucalyptus viminalis",-38.31528,146.80139
"Eucalyptus viminalis",-37.23528,144.50028
"Eucalyptus viminalis",-37.86333,143.94611
"Eucalyptus viminalis",-38.16194,145.20167
"Eucalyptus viminalis",-38.60575,143.40655
"Eucalyptus viminalis",-37.40694,145.21806
"Eucalyptus viminalis",-37.64378,144.04189
"Eucalyptus viminalis",-38.5629,142.8491
"Eucalyptus viminalis",-37.35167,143.65778
"Eucalyptus viminalis",-38.03,145.37528
"Eucalyptus viminalis",-37.9665,145.4766
"Eucalyptus viminalis",-38.18028,145.26389
"Eucalyptus viminalis",-38.51472,146.70833
"Eucalyptus viminalis",-37.76056,145.53556
"Eucalyptus viminalis",-37.65333,144.31444
"Eucalyptus viminalis",-38.23183,145.31799
"Eucalyptus viminalis",-38.50274,143.55073
"Eucalyptus viminalis",-36.77213,145.78455
"Eucalyptus viminalis",-37.18722,144.49028
"Eucalyptus viminalis",-37.66028,145.08889
"Eucalyptus viminalis",-38.26917,146.76444
"Eucalyptus viminalis",-38.00194,147.58389
"Eucalyptus viminalis",-37.44722,144.14694
"Eucalyptus viminalis",-38.12778,141.84556
"Eucalyptus viminalis",-37.88444,147.95556
"Eucalyptus viminalis",-37.29222,142.53583
"Eucalyptus viminalis",-38.16444,145.20056
"Eucalyptus viminalis",-37.49722,143.94361
"Eucalyptus viminalis",-37.447,141.5023
"Eucalyptus viminalis",-37.33611,142.4225
"Eucalyptus viminalis",-37.38167,149.16778
"Eucalyptus viminalis",-37.64604,143.89114
"Eucalyptus viminalis",-37.99146,145.02988
"Eucalyptus viminalis",-37.18505,141.20583
"Eucalyptus viminalis",-38.36556,146.40889
"Eucalyptus viminalis",-38.365,143.2928
"Eucalyptus viminalis",-37.67665,145.33058
"Eucalyptus viminalis",-38.39407,143.28463
"Eucalyptus viminalis",-38.08694,145.19667
"Eucalyptus viminalis",-37.80869,146.92014
"Eucalyptus viminalis",-38.38111,142.83333
"Eucalyptus viminalis",-38.165,146.23194
"Eucalyptus viminalis",-38.105,147.4775
"Eucalyptus viminalis",-37.18,142.3325
"Eucalyptus viminalis",-37.4612,141.6048
"Eucalyptus viminalis",-38.76518,143.58469
"Eucalyptus viminalis",-37.94556,145.125
"Eucalyptus viminalis",-37.6138,141.9805
"Eucalyptus viminalis",-37.6716,141.851
"Eucalyptus viminalis",-38.0122,144.14062
"Eucalyptus viminalis",-37.6279,145.9183
"Eucalyptus viminalis",-37.6349,145.53785
"Eucalyptus viminalis",-37.42769,144.20507
"Eucalyptus viminalis",-37.13167,147.69028
"Eucalyptus viminalis",-36.90861,147.77083
"Eucalyptus viminalis",-36.81944,141.13653
"Eucalyptus viminalis",-38.35502,143.93399
"Eucalyptus viminalis",-37.52822,145.1292
"Eucalyptus viminalis",-38.26278,146.7625
"Eucalyptus viminalis",-38.03167,146.03472
"Eucalyptus viminalis",-38.36778,146.41
"Eucalyptus viminalis",-37.66317,142.23904
"Eucalyptus viminalis",-36.76511,145.8063
"Eucalyptus viminalis",-38.13524,145.27338
"Eucalyptus viminalis",-37.56583,144.07944
"Eucalyptus viminalis",-38.19167,145.075
"Eucalyptus viminalis",-37.47795,149.82747
"Eucalyptus viminalis",-38.5095,142.83643
"Eucalyptus viminalis",-37.98083,145.0325
"Eucalyptus viminalis",-37.95167,145.50528
"Eucalyptus viminalis",-38.34392,144.95373
"Eucalyptus viminalis",-38.13333,145.26806
"Eucalyptus viminalis",-36.925,142.41167
"Eucalyptus viminalis",-37.28091,144.55905
"Eucalyptus viminalis",-38.36,145.21222
"Eucalyptus viminalis",-37.98056,145.03278
"Eucalyptus viminalis",-37.35847,143.70361
"Eucalyptus viminalis",-37.6799,143.52513
"Eucalyptus viminalis",-37.34164,143.29355
"Eucalyptus viminalis",-37.07028,141.54306
"Eucalyptus viminalis",-38.11722,145.16944
"Eucalyptus viminalis",-37.12115,141.25902
"Eucalyptus viminalis",-37.87333,144.10806
"Eucalyptus viminalis",-37.73437,143.94584
"Eucalyptus viminalis",-36.91028,147.77889
"Eucalyptus viminalis",-37.82167,143.74556
"Eucalyptus viminalis",-37.4178,141.7931
"Eucalyptus viminalis",-38.27056,145.575
"Eucalyptus viminalis",-38.52611,143.45861
"Eucalyptus viminalis",-37.56694,144.31722
"Eucalyptus viminalis",-37.4304,149.6362
"Eucalyptus viminalis",-38.26208,143.99682
"Eucalyptus viminalis",-36.86513,147.15821
"Eucalyptus viminalis",-37.40167,145.9075
"Eucalyptus viminalis",-38.12917,145.27444
"Eucalyptus viminalis",-36.88429,145.85731
"Eucalyptus viminalis",-37.61194,145.08639
"Eucalyptus viminalis",-37.49556,148.38694
"Eucalyptus viminalis",-38.23676,144.23213
"Eucalyptus viminalis",-37.95528,145.45417
"Eucalyptus viminalis",-37.70389,146.35528
"Eucalyptus viminalis",-37.5026,143.89064
"Eucalyptus viminalis",-38.41393,143.85264
"Eucalyptus viminalis",-37.54111,144.12306
"Eucalyptus viminalis",-37.18666,144.68816
"Eucalyptus viminalis",-38.17833,142.18333
"Eucalyptus viminalis",-38.34875,143.94551
"Eucalyptus viminalis",-38.31222,146.33194
"Eucalyptus viminalis",-38.13514,145.27223
"Eucalyptus viminalis",-37.36519,142.53468
"Eucalyptus viminalis",-38.07056,145.79306
"Eucalyptus viminalis",-38.1225,145.19222
"Eucalyptus viminalis",-38.00806,145.16639
"Eucalyptus viminalis",-37.7375,145.14528
"Eucalyptus viminalis",-37.90638,145.28043
"Eucalyptus viminalis",-37.98444,145.19361
"Eucalyptus viminalis",-37.54833,143.97639
"Eucalyptus viminalis",-37.48389,148.54972
"Eucalyptus viminalis",-37.56972,143.955
"Eucalyptus viminalis",-37.35483,145.68836
"Eucalyptus viminalis",-37.67175,143.77389
"Eucalyptus viminalis",-38.12361,147.46611
"Eucalyptus viminalis",-38.28889,145.08333
"Eucalyptus viminalis",-36.86514,146.18462
"Eucalyptus viminalis",-37.50806,144.1675
"Eucalyptus viminalis",-37.25639,142.45528
"Eucalyptus viminalis",-37.50556,144.99833
"Eucalyptus viminalis",-38.35556,144.97528
"Eucalyptus viminalis",-37.6709,141.8478
"Eucalyptus viminalis",-37.72528,145.2425
"Eucalyptus viminalis",-37.30639,143.21528
"Eucalyptus viminalis",-38.31631,142.26773
"Eucalyptus viminalis",-37.74606,143.56827
"Eucalyptus viminalis",-37.93333,141.48333
"Eucalyptus viminalis",-37.83194,145.49778
"Eucalyptus viminalis",-38.75491,143.52016
"Eucalyptus viminalis",-37.37333,147.93556
"Eucalyptus viminalis",-37.35,141.11667
"Eucalyptus viminalis",-38.70654,145.87392
"Eucalyptus viminalis",-37.88321,144.15476
"Eucalyptus viminalis",-38.05483,144.04818
"Eucalyptus viminalis",-38.65528,143.23472
"Eucalyptus viminalis",-37.6143,145.60688
"Eucalyptus viminalis",-36.90048,145.81106
"Eucalyptus viminalis",-37.33194,144.35417
"Eucalyptus viminalis",-37.8882,145.33414
"Eucalyptus viminalis",-38.365,145.20833
"Eucalyptus viminalis",-38.59556,143.42778
"Eucalyptus viminalis",-37.77994,144.15328
"Eucalyptus viminalis",-37.81162,144.0692
"Eucalyptus viminalis",-37.53444,145.9375
"Eucalyptus viminalis",-38.12611,147.45333
"Eucalyptus viminalis",-36.905,145.84047
"Eucalyptus viminalis",-37.71886,143.95052
"Eucalyptus viminalis",-38.0403,145.23537
"Eucalyptus viminalis",-38.08874,141.93837
"Eucalyptus viminalis",-37.98722,145.05
"Eucalyptus viminalis",-38.13722,145.27861
"Eucalyptus viminalis",-38.22971,144.0436
"Eucalyptus viminalis",-37.65,145.1
"Eucalyptus viminalis",-37.55277,143.88272
"Eucalyptus viminalis",-37.95583,145.0275
"Eucalyptus viminalis",-37.51083,141.585
"Eucalyptus viminalis",-37.77306,144.08278
"Eucalyptus viminalis",-37.34492,146.36075
"Eucalyptus viminalis",-37.59375,144.21091
"Eucalyptus viminalis",-37.59917,144.07278
"Eucalyptus viminalis",-38.30114,142.84798
"Eucalyptus viminalis",-37.7379,145.94999
"Eucalyptus viminalis",-37.84833,145.41806
"Eucalyptus viminalis",-37.5775,145.69306
"Eucalyptus viminalis",-37.685,145.33222
"Eucalyptus viminalis",-38.7525,143.51926
"Eucalyptus viminalis",-38.41028,145.56972
"Eucalyptus viminalis",-37.1575,149.0725
"Eucalyptus viminalis",-37.59262,142.32023
"Eucalyptus viminalis",-37.49444,144.35917
"Eucalyptus viminalis",-38.21,142.03667
"Eucalyptus viminalis",-36.64972,147.55139
"Eucalyptus viminalis",-37.57056,144.04944
"Eucalyptus viminalis",-37.79028,145.64028
"Eucalyptus viminalis",-38.3847,144.91694
"Eucalyptus viminalis",-38.1073,145.77234
"Eucalyptus viminalis",-37.98073,145.03337
"Eucalyptus viminalis",-38.24937,144.21367
"Eucalyptus viminalis",-37.76958,143.73753
"Eucalyptus viminalis",-37.73442,143.94907
"Eucalyptus viminalis",-38.3061,142.8812
"Eucalyptus viminalis",-37.4167,141.8833
"Eucalyptus viminalis",-37.0167,147.6
"Eucalyptus viminalis",-37.1536,148.7219
"Eucalyptus viminalis",-37.1167,149.8667
"Eucalyptus viminalis",-37.8833,144.1833
"Eucalyptus viminalis",-36.5058,142.0633
"Eucalyptus viminalis",-33.1167,136.2667
"Eucalyptus viminalis",-37.1497,142.5214
"Eucalyptus viminalis",-37.8333,141.45
"Eucalyptus viminalis",-36.483333,142.050278
"Eucalyptus viminalis",-37.9,140.9167
"Eucalyptus viminalis",-34.8333,135.9167
"Eucalyptus viminalis",-37.2167,148.8167
"Eucalyptus viminalis",-34.7,138.9667
"Eucalyptus viminalis",-37.7833,148.6333
"Eucalyptus viminalis",-38.8,143.6
"Eucalyptus viminalis",-37.45,141.6333
"Eucalyptus viminalis",-29.5333,151.8833
"Eucalyptus viminalis",-36.233889,147.518333
"Eucalyptus viminalis",-37.9167,140.95
"Eucalyptus viminalis",-37.591667,145.438889
"Eucalyptus viminalis",-36.85,145.6833
"Eucalyptus viminalis",-38.1,145.2667
"Eucalyptus viminalis",-37.45,148.3833
"Eucalyptus viminalis",-37.1667,147.65
"Eucalyptus viminalis",-37.7833,143.7333
"Eucalyptus viminalis",-36.5833,140.8833
"Eucalyptus viminalis",-38.1375,141.776667
"Eucalyptus viminalis",-36.9833,148.3167
"Eucalyptus viminalis",-42.8167,147.5
"Eucalyptus viminalis",-37.3667,142.5333
"Eucalyptus viminalis",-35.483377,149.894071
"Eucalyptus viminalis",-35.431769,149.801196
"Eucalyptus viminalis",-37.132636,149.414917
"Eucalyptus viminalis",-36.447587,148.931512
"Eucalyptus viminalis",-29.785621,151.61677
"Eucalyptus viminalis",-35.848536,149.740691
"Eucalyptus viminalis",-30.496975,151.664009
"Eucalyptus viminalis",-36.695967,149.466055
"Eucalyptus viminalis",-36.677858,149.428463
"Eucalyptus viminalis",-36.100449,148.256221
"Eucalyptus viminalis",-30.501901,151.687053
"Eucalyptus viminalis",-35.424433,148.814221
"Eucalyptus viminalis",-35.222506,149.916075
"Eucalyptus viminalis",-34.778199,149.374675
"Eucalyptus viminalis",-35.63843,149.708187
"Eucalyptus viminalis",-29.773811,151.629618
"Eucalyptus viminalis",-30.4952,152.1837
"Eucalyptus viminalis",-31.639699,151.197867
"Eucalyptus viminalis",-32.84353,150.368461
"Eucalyptus viminalis",-35.540659,149.864469
"Eucalyptus viminalis",-37.127189,149.416882
"Eucalyptus viminalis",-36.947042,149.07723
"Eucalyptus viminalis",-34.026012,150.109456
"Eucalyptus viminalis",-37.135595,149.352989
"Eucalyptus viminalis",-36.667154,149.647499
"Eucalyptus viminalis",-29.746885,151.612643
"Eucalyptus viminalis",-36.235446,148.225217
"Eucalyptus viminalis",-36.881781,149.2679
"Eucalyptus viminalis",-36.874918,148.841664
"Eucalyptus viminalis",-35.223641,148.380326
"Eucalyptus viminalis",-30.495371,151.488286
"Eucalyptus viminalis",-36.046445,148.258238
"Eucalyptus viminalis",-29.728994,151.603593
"Eucalyptus viminalis",-37.104917,149.861808
"Eucalyptus viminalis",-36.275511,148.932681
"Eucalyptus viminalis",-30.449357,151.99184
"Eucalyptus viminalis",-36.384448,149.324765
"Eucalyptus viminalis",-33.810134,150.019983
"Eucalyptus viminalis",-35.667875,149.628971
"Eucalyptus viminalis",-29.723798,151.613942
"Eucalyptus viminalis",-33.640742,149.417892
"Eucalyptus viminalis",-31.58,151.37
"Eucalyptus viminalis",-37.98,141.1
"Eucalyptus viminalis",-37.83,144.5
"Eucalyptus viminalis",-30.02,151.7
"Eucalyptus viminalis",-34.88,138.93
"Eucalyptus viminalis",-36.58,140.75
"Eucalyptus viminalis",-38.35,144.95
"Eucalyptus viminalis",-35.6,149.77
"Eucalyptus viminalis",-38.03,145.25
"Eucalyptus viminalis",-31.35,151.12
"Eucalyptus viminalis",-34.12,150.73
"Eucalyptus viminalis",-31.58,151.03
"Eucalyptus viminalis",-41.97,148.13
"Eucalyptus viminalis",-34.18,149.87
